year,month,Country,Gear Type,total_hours
2020,9,Marshall Islands,Tuna purse seines,498.3
2020,9,Micronesia,Drifting longlines,11552.5
2020,9,Micronesia,Others,37.6
2020,9,Micronesia,Set longlines,989.1
2020,9,Micronesia,Tuna purse seines,1594.4
2020,9,Nauru,Others,2.9
2020,9,Nauru,Tuna purse seines,240
2020,9,Palau,Drifting longlines,0.7
2020,9,Palau,Tuna purse seines,8.1
2020,9,Papua New Guinea,Drifting longlines,4651.1
2020,9,Papua New Guinea,Others,524.6
2020,9,Papua New Guinea,Set longlines,649.5
2020,9,Papua New Guinea,Tuna purse seines,4528.8
2020,9,Samoa,Drifting longlines,2053.3
2020,9,Samoa,Others,304.2
2020,9,Samoa,Set longlines,388.6
2020,9,Solomon Islands,Drifting longlines,19712.9
2020,9,Solomon Islands,Set longlines,982.9
2020,9,Solomon Islands,Tuna purse seines,24.6
2020,9,Tokelau,Drifting longlines,2774.1
2020,9,Tokelau,Others,466.7
2020,9,Tokelau,Tuna purse seines,359.6
2020,9,Tonga,Drifting longlines,2472.9
2020,9,Tuvalu,Drifting longlines,294.5
2020,9,Tuvalu,Others,19.4
2020,9,Tuvalu,Set longlines,338.7
2020,9,Tuvalu,Tuna purse seines,3494
2020,9,Vanuatu,Drifting longlines,17136.6
2020,9,Vanuatu,Set longlines,2389.3
2020,10,Fiji,Drifting longlines,6165.8
2020,10,Fiji,Others,14.7
2020,10,Fiji,Set longlines,590
2020,10,Kiribati,Drifting longlines,2963
2020,10,Kiribati,Others,22.2
2020,10,Kiribati,Set longlines,12.2
2020,10,Kiribati,Tuna purse seines,3224.7
2020,10,Marshall Islands,Drifting longlines,8039.8
2020,10,Marshall Islands,Set longlines,897.9
2020,10,Marshall Islands,Tuna purse seines,547.4
2020,10,Micronesia,Drifting longlines,13526.3
2020,10,Micronesia,Others,175.3
2020,10,Micronesia,Set longlines,1152.4
2020,10,Micronesia,Tuna purse seines,2209.5
2020,10,Nauru,Tuna purse seines,1822.6
2020,10,Palau,Drifting longlines,182.9
2020,10,Papua New Guinea,Drifting longlines,3696.2
2020,10,Papua New Guinea,Others,760.3
2020,10,Papua New Guinea,Set longlines,640.3
2020,10,Papua New Guinea,Tuna purse seines,3655.4
2020,10,Samoa,Drifting longlines,1373.8
2020,10,Samoa,Others,284.4
2020,10,Samoa,Set longlines,351.8
2020,10,Solomon Islands,Drifting longlines,14161.3
2020,10,Solomon Islands,Set longlines,1918
2020,10,Solomon Islands,Tuna purse seines,1500.5
2020,10,Tokelau,Drifting longlines,2504.8
2020,10,Tokelau,Others,340
2020,10,Tokelau,Tuna purse seines,254.4
2020,10,Tonga,Drifting longlines,3053.8
2020,10,Tuvalu,Drifting longlines,190.3
2020,10,Tuvalu,Others,168.6
2020,10,Tuvalu,Set longlines,560.9
2020,10,Tuvalu,Tuna purse seines,2475.3
2020,10,Vanuatu,Drifting longlines,24588.6
2020,10,Vanuatu,Set longlines,2084.2
2020,11,Fiji,Drifting longlines,5300.5
2020,11,Fiji,Others,167.2
2020,11,Fiji,Set longlines,611.2
2020,11,Kiribati,Drifting longlines,2507.3
2020,11,Kiribati,Others,0.3
2020,11,Kiribati,Tuna purse seines,3433.9
2020,11,Marshall Islands,Drifting longlines,5343.2
2020,11,Marshall Islands,Others,2.8
2020,11,Marshall Islands,Set longlines,808
2020,11,Marshall Islands,Tuna purse seines,598.8
2020,11,Micronesia,Drifting longlines,13491
2020,11,Micronesia,Others,116.7
2020,11,Micronesia,Set longlines,878
2020,11,Micronesia,Tuna purse seines,927.2
2020,11,Nauru,Tuna purse seines,1008.4
2020,11,Palau,Drifting longlines,65.3
2020,11,Papua New Guinea,Drifting longlines,2011.9
2020,11,Papua New Guinea,Others,93.1
2020,11,Papua New Guinea,Set longlines,175.7
2020,11,Papua New Guinea,Tuna purse seines,6533.8
2020,11,Samoa,Drifting longlines,1387.9
2020,11,Samoa,Others,558.2
2020,11,Samoa,Set longlines,23.2
2020,11,Solomon Islands,Drifting longlines,13288.5
2020,11,Solomon Islands,Set longlines,1774.8
2020,11,Solomon Islands,Tuna purse seines,1151.7
2020,11,Tokelau,Drifting longlines,1763.1
2020,11,Tokelau,Others,46
2020,11,Tokelau,Set longlines,133.9
2020,11,Tokelau,Tuna purse seines,151.3
2020,11,Tonga,Drifting longlines,2532.2
2020,11,Tuvalu,Others,233.8
2020,11,Tuvalu,Set longlines,418.5
2020,11,Tuvalu,Tuna purse seines,1521
2020,11,Vanuatu,Drifting longlines,22914.9
2020,11,Vanuatu,Others,111
2020,11,Vanuatu,Set longlines,2029.8
2020,12,Fiji,Drifting longlines,5653.6
2020,12,Fiji,Others,199.8
2020,12,Fiji,Set longlines,302.6
2020,12,Kiribati,Drifting longlines,1422.4
2020,12,Kiribati,Others,59.4
2020,12,Kiribati,Tuna purse seines,3044.8
2020,12,Marshall Islands,Drifting longlines,4335.5
2020,12,Marshall Islands,Others,9.4
2020,12,Marshall Islands,Set longlines,673.8
2020,12,Marshall Islands,Tuna purse seines,638.1
2020,12,Micronesia,Drifting longlines,13852.3
2020,12,Micronesia,Others,61
2020,12,Micronesia,Set longlines,760.7
2020,12,Micronesia,Tuna purse seines,207.8
2020,12,Nauru,Tuna purse seines,1618.1
2020,12,Palau,Drifting longlines,69.7
2020,12,Palau,Set longlines,18
2020,12,Papua New Guinea,Drifting longlines,1449.4
2020,12,Papua New Guinea,Tuna purse seines,7283.5
2020,12,Samoa,Drifting longlines,2455.6
2020,12,Samoa,Others,532
2020,12,Samoa,Set longlines,127.2
2020,12,Solomon Islands,Drifting longlines,15026.5
2020,12,Solomon Islands,Others,35.8
2020,12,Solomon Islands,Set longlines,1405
2020,12,Solomon Islands,Tuna purse seines,524
2020,12,Tokelau,Drifting longlines,1888.6
2020,12,Tokelau,Others,117.6
2020,12,Tokelau,Set longlines,94.1
2020,12,Tokelau,Tuna purse seines,21.6
2020,12,Tonga,Drifting longlines,2872.9
2020,12,Tonga,Others,10.8
2020,12,Tuvalu,Others,197.1
2020,12,Tuvalu,Set longlines,263
2020,12,Tuvalu,Tuna purse seines,1450.8
2020,12,Vanuatu,Drifting longlines,17033.3
2020,12,Vanuatu,Set longlines,2276.8
2021,1,Fiji,Drifting longlines,6169.7
2021,1,Fiji,Others,265.9
2021,1,Fiji,Set longlines,820.8
2021,1,Kiribati,Drifting longlines,1702.2
2021,1,Kiribati,Others,75.3
2021,1,Kiribati,Tuna purse seines,1938.1
2021,1,Marshall Islands,Drifting longlines,4409.4
2021,1,Marshall Islands,Set longlines,666.6
2021,1,Marshall Islands,Tuna purse seines,618.2
2021,1,Micronesia,Drifting longlines,9236.9
2021,1,Micronesia,Others,62
2021,1,Micronesia,Tuna purse seines,652.2
2021,1,Nauru,Tuna purse seines,969
2021,1,Palau,Drifting longlines,82.7
2021,1,Palau,Others,3.3
2021,1,Palau,Set longlines,47.8
2021,1,Papua New Guinea,Drifting longlines,4646.5
2021,1,Papua New Guinea,Others,248.7
2021,1,Papua New Guinea,Set longlines,383.3
2021,1,Papua New Guinea,Tuna purse seines,9223.3
2021,1,Samoa,Drifting longlines,3414.1
2021,1,Samoa,Others,421.5
2021,1,Samoa,Set longlines,52.5
2021,1,Solomon Islands,Drifting longlines,17970.4
2021,1,Solomon Islands,Others,49.8
2021,1,Solomon Islands,Set longlines,1659.6
2021,1,Solomon Islands,Tuna purse seines,1400.6
2021,1,Tokelau,Drifting longlines,1726.2
2021,1,Tokelau,Others,124.2
2021,1,Tokelau,Set longlines,72.9
2021,1,Tokelau,Tuna purse seines,93.3
2021,1,Tonga,Drifting longlines,2992.8
2021,1,Tonga,Others,243.1
2021,1,Tuvalu,Tuna purse seines,920.2
2021,1,Vanuatu,Drifting longlines,9021.7
2021,1,Vanuatu,Set longlines,1062.2
2021,2,Fiji,Drifting longlines,5028.2
2021,2,Fiji,Others,141
2021,2,Fiji,Set longlines,646.1
2021,2,Kiribati,Drifting longlines,2493.6
2021,2,Kiribati,Others,71
2021,2,Kiribati,Tuna purse seines,2165.6
2021,2,Marshall Islands,Drifting longlines,4009.6
2021,2,Marshall Islands,Others,9.6
2021,2,Marshall Islands,Set longlines,678.4
2021,2,Marshall Islands,Tuna purse seines,213.8
2021,2,Micronesia,Drifting longlines,9107.5
2021,2,Micronesia,Others,67.2
2021,2,Micronesia,Tuna purse seines,787.1
2021,2,Nauru,Others,15.6
2021,2,Nauru,Tuna purse seines,1425.8
2021,2,Palau,Drifting longlines,136.5
2021,2,Palau,Set longlines,16
2021,2,Papua New Guinea,Drifting longlines,6103.2
2021,2,Papua New Guinea,Others,788.4
2021,2,Papua New Guinea,Set longlines,353.6
2021,2,Papua New Guinea,Tuna purse seines,8179.4
2021,2,Samoa,Drifting longlines,2018
2021,2,Samoa,Others,287.9
2021,2,Samoa,Tuna purse seines,10.3
2021,2,Solomon Islands,Drifting longlines,13526.4
2021,2,Solomon Islands,Set longlines,581.9
2021,2,Solomon Islands,Tuna purse seines,569.8
2021,2,Tokelau,Drifting longlines,2022.7
2021,2,Tokelau,Others,249.9
2021,2,Tokelau,Set longlines,298.3
2021,2,Tokelau,Tuna purse seines,22.4
2021,2,Tonga,Drifting longlines,2692.3
2021,2,Tuvalu,Drifting longlines,1098.1
2021,2,Tuvalu,Others,42.4
2021,2,Tuvalu,Tuna purse seines,376.6
2021,2,Vanuatu,Drifting longlines,5509.1
2021,2,Vanuatu,Set longlines,703.2
2021,3,Fiji,Drifting longlines,5092.8
2021,3,Fiji,Others,469.8
2021,3,Fiji,Set longlines,857.9
2021,3,Kiribati,Drifting longlines,6367.2
2021,3,Kiribati,Others,22.5
2021,3,Kiribati,Tuna purse seines,3579.5
2021,3,Marshall Islands,Drifting longlines,4521.3
2021,3,Marshall Islands,Others,82.2
2021,3,Marshall Islands,Set longlines,684.9
2021,3,Marshall Islands,Tuna purse seines,247
2021,3,Micronesia,Drifting longlines,11511.4
2021,3,Micronesia,Others,469.9
2021,3,Micronesia,Tuna purse seines,2262
2021,3,Nauru,Tuna purse seines,1018.3
2021,3,Palau,Drifting longlines,76.4
2021,3,Papua New Guinea,Drifting longlines,5516.1
2021,3,Papua New Guinea,Others,740.4
2021,3,Papua New Guinea,Set longlines,93
2021,3,Papua New Guinea,Tuna purse seines,5901.6
2021,3,Samoa,Drifting longlines,1359.5
2021,3,Samoa,Others,236.4
2021,3,Solomon Islands,Drifting longlines,11614.3
2021,3,Solomon Islands,Set longlines,1125.6
2021,3,Solomon Islands,Tuna purse seines,212.1
2021,3,Tokelau,Drifting longlines,2024.8
2021,3,Tokelau,Others,325.1
2021,3,Tokelau,Set longlines,331.3
2021,3,Tonga,Drifting longlines,2900.2
2021,3,Tonga,Others,104.8
2021,3,Tuvalu,Drifting longlines,1652.2
2021,3,Tuvalu,Others,18.4
2021,3,Tuvalu,Set longlines,244.5
2021,3,Tuvalu,Tuna purse seines,520.4
2021,3,Vanuatu,Drifting longlines,5526.1
2021,3,Vanuatu,Set longlines,271.7
2021,4,Fiji,Drifting longlines,5509.1
2021,4,Fiji,Others,353.8
2021,4,Fiji,Set longlines,1082.8
2021,4,Kiribati,Drifting longlines,7276
2021,4,Kiribati,Others,14.7
2021,4,Kiribati,Tuna purse seines,4675.1
2021,4,Marshall Islands,Drifting longlines,5033.9
2021,4,Marshall Islands,Others,235.4
2021,4,Marshall Islands,Set longlines,645.6
2021,4,Marshall Islands,Tuna purse seines,283.5
2021,4,Micronesia,Drifting longlines,9125.2
2021,4,Micronesia,Others,985.9
2021,4,Micronesia,Tuna purse seines,1909
2021,4,Nauru,Others,14.5
2021,4,Nauru,Tuna purse seines,1811.9
2021,4,Palau,Drifting longlines,59.5
2021,4,Papua New Guinea,Drifting longlines,5589.6
2021,4,Papua New Guinea,Others,698.4
2021,4,Papua New Guinea,Set longlines,357.2
2021,4,Papua New Guinea,Tuna purse seines,4821.6
2021,4,Samoa,Drifting longlines,1768.2
2021,4,Samoa,Others,337.1
2021,4,Samoa,Set longlines,26.8
2021,4,Solomon Islands,Drifting longlines,15714.5
2021,4,Solomon Islands,Others,38.9
2021,4,Solomon Islands,Set longlines,930.4
2021,4,Solomon Islands,Tuna purse seines,321.4
2021,4,Tokelau,Drifting longlines,1723.2
2021,4,Tokelau,Others,166.6
2021,4,Tokelau,Set longlines,270.4
2021,4,Tokelau,Tuna purse seines,6.5
2021,4,Tonga,Drifting longlines,3250.5
2021,4,Tuvalu,Drifting longlines,2198.9
2021,4,Tuvalu,Set longlines,446.6
2021,4,Tuvalu,Tuna purse seines,349.2
2021,4,Vanuatu,Drifting longlines,3661.8
2021,4,Vanuatu,Set longlines,363.6
2021,5,Fiji,Drifting longlines,8090.7
2021,5,Fiji,Others,422.4
2021,5,Fiji,Set longlines,454.5
2021,5,Kiribati,Drifting longlines,7212.4
2021,5,Kiribati,Others,184.4
2021,5,Kiribati,Tuna purse seines,6011.5
2021,5,Marshall Islands,Drifting longlines,6530.5
2021,5,Marshall Islands,Others,167.2
2021,5,Marshall Islands,Set longlines,606.8
2021,5,Marshall Islands,Tuna purse seines,2053.1
2021,5,Micronesia,Drifting longlines,6172.7
2021,5,Micronesia,Others,192.4
2021,5,Micronesia,Tuna purse seines,1715.2
2021,5,Nauru,Others,101.1
2021,5,Nauru,Tuna purse seines,2408.8
2021,5,Palau,Drifting longlines,229.5
2021,5,Palau,Tuna purse seines,9.3
2021,5,Papua New Guinea,Drifting longlines,5559.7
2021,5,Papua New Guinea,Others,644.2
2021,5,Papua New Guinea,Set longlines,563
2021,5,Papua New Guinea,Tuna purse seines,2252.2
2021,5,Samoa,Drifting longlines,2981
2021,5,Samoa,Others,149.2
2021,5,Samoa,Set longlines,29.1
2021,5,Solomon Islands,Drifting longlines,15362.4
2021,5,Solomon Islands,Others,42.7
2021,5,Solomon Islands,Set longlines,1104
2021,5,Solomon Islands,Tuna purse seines,113.9
2021,5,Tokelau,Drifting longlines,233
2021,5,Tokelau,Others,480.7
2021,5,Tokelau,Set longlines,154.1
2021,5,Tokelau,Tuna purse seines,11.6
2021,5,Tonga,Drifting longlines,3297.1
2021,5,Tonga,Others,25.7
2021,5,Tuvalu,Drifting longlines,713.8
2021,5,Tuvalu,Others,169.8
2021,5,Tuvalu,Set longlines,388.1
2021,5,Tuvalu,Tuna purse seines,629.1
2021,5,Vanuatu,Drifting longlines,3178.5
2021,5,Vanuatu,Set longlines,288.5
2021,6,Fiji,Drifting longlines,6092.1
2021,6,Fiji,Others,490.1
2021,6,Fiji,Set longlines,767.4
2021,6,Kiribati,Drifting longlines,7735.2
2021,6,Kiribati,Others,186.2
2021,6,Kiribati,Tuna purse seines,6068.3
2021,6,Marshall Islands,Drifting longlines,6652.2
2021,6,Marshall Islands,Others,190.5
2021,6,Marshall Islands,Set longlines,622.7
2021,6,Marshall Islands,Tuna purse seines,3105.4
2021,6,Micronesia,Drifting longlines,4530.9
2021,6,Micronesia,Others,37.5
2021,6,Micronesia,Set longlines,2.9
2021,6,Micronesia,Tuna purse seines,1832.3
2021,6,Nauru,Others,16.6
2021,6,Nauru,Tuna purse seines,1470.2
2021,6,Palau,Drifting longlines,283.1
2021,6,Papua New Guinea,Drifting longlines,5869.4
2021,6,Papua New Guinea,Others,415.5
2021,6,Papua New Guinea,Set longlines,129.6
2021,6,Papua New Guinea,Tuna purse seines,1827.5
2021,6,Samoa,Drifting longlines,680.6
2021,6,Samoa,Others,83.2
2021,6,Solomon Islands,Drifting longlines,14931.3
2021,6,Solomon Islands,Others,4.1
2021,6,Solomon Islands,Set longlines,1213.3
2021,6,Solomon Islands,Tuna purse seines,130.3
2021,6,Tokelau,Drifting longlines,62.5
2021,6,Tokelau,Tuna purse seines,11.4
2021,6,Tonga,Drifting longlines,2826.3
2021,6,Tuvalu,Drifting longlines,313.6
2021,6,Tuvalu,Others,145.2
2021,6,Tuvalu,Set longlines,456.8
2021,6,Tuvalu,Tuna purse seines,947.8
2021,6,Vanuatu,Drifting longlines,4033.1
2021,6,Vanuatu,Set longlines,814.6
2021,7,Fiji,Drifting longlines,5656.6
2021,7,Fiji,Others,196.3
2021,7,Fiji,Set longlines,1041.1
2021,7,Kiribati,Drifting longlines,10688.5
2021,7,Kiribati,Others,400.9
2021,7,Kiribati,Set longlines,2.8
2021,7,Kiribati,Tuna purse seines,4591.6
2021,7,Marshall Islands,Drifting longlines,7599.5
2021,7,Marshall Islands,Others,242.6
2021,7,Marshall Islands,Set longlines,678.7
2021,7,Marshall Islands,Tuna purse seines,3785.5
2021,7,Micronesia,Drifting longlines,3156.6
2021,7,Micronesia,Others,124.7
2021,7,Micronesia,Tuna purse seines,1205.8
2021,7,Nauru,Tuna purse seines,2479
2021,7,Palau,Drifting longlines,51.1
2021,7,Papua New Guinea,Drifting longlines,7213.3
2021,7,Papua New Guinea,Others,976.1
2021,7,Papua New Guinea,Set longlines,363.6
2021,7,Papua New Guinea,Tuna purse seines,3810
2021,7,Samoa,Drifting longlines,12.1
2021,7,Solomon Islands,Drifting longlines,13749.8
2021,7,Solomon Islands,Others,66.6
2021,7,Solomon Islands,Set longlines,2097
2021,7,Solomon Islands,Tuna purse seines,24.4
2021,7,Tokelau,Drifting longlines,13.2
2021,7,Tonga,Drifting longlines,3159.2
2021,7,Tuvalu,Drifting longlines,913.2
2021,7,Tuvalu,Others,144
2021,7,Tuvalu,Set longlines,621.2
2021,7,Tuvalu,Tuna purse seines,331.8
2021,7,Vanuatu,Drifting longlines,4000.2
2021,7,Vanuatu,Set longlines,458.6
2021,8,Fiji,Drifting longlines,5813.5
2021,8,Fiji,Others,494.3
2021,8,Fiji,Set longlines,1094
2021,8,Kiribati,Drifting longlines,8244.4
2021,8,Kiribati,Tuna purse seines,3021.8
2021,8,Marshall Islands,Drifting longlines,7110
2021,8,Marshall Islands,Others,255.9
2021,8,Marshall Islands,Set longlines,583.4
2021,8,Marshall Islands,Tuna purse seines,4894.4
2021,8,Micronesia,Drifting longlines,3356.1
2021,8,Micronesia,Others,304.2
2021,8,Micronesia,Tuna purse seines,1548.3
2021,8,Nauru,Tuna purse seines,2298.1
2021,8,Palau,Drifting longlines,17.6
2021,8,Papua New Guinea,Drifting longlines,5256.2
2021,8,Papua New Guinea,Others,417
2021,8,Papua New Guinea,Set longlines,369.7
2021,8,Papua New Guinea,Tuna purse seines,3032.6
2021,8,Samoa,Drifting longlines,159.1
2021,8,Samoa,Set longlines,312
2021,8,Solomon Islands,Drifting longlines,15307.2
2021,8,Solomon Islands,Set longlines,2157.3
2021,8,Solomon Islands,Tuna purse seines,311.4
2021,8,Tokelau,Set longlines,292.1
2021,8,Tokelau,Tuna purse seines,21.8
2021,8,Tonga,Drifting longlines,3178.9
2021,8,Tuvalu,Drifting longlines,371.3
2021,8,Tuvalu,Set longlines,835.6
2021,8,Tuvalu,Tuna purse seines,342.7
2021,8,Vanuatu,Drifting longlines,4504.7
2021,8,Vanuatu,Set longlines,686.8
2021,9,Fiji,Drifting longlines,4527.9
2021,9,Fiji,Others,511.4
2021,9,Fiji,Set longlines,156.5
2021,9,Kiribati,Drifting longlines,7551.3
2021,9,Kiribati,Others,37.1
2021,9,Kiribati,Tuna purse seines,2849.2
2021,9,Marshall Islands,Drifting longlines,6917.2
2021,9,Marshall Islands,Others,190.7
2021,9,Marshall Islands,Set longlines,443.7
2021,9,Marshall Islands,Tuna purse seines,1369.6
2021,9,Micronesia,Drifting longlines,4782.7
2021,9,Micronesia,Others,136.5
2021,9,Micronesia,Tuna purse seines,2395.7
2021,9,Nauru,Tuna purse seines,946.3
2021,9,Palau,Drifting longlines,216.9
2021,9,Papua New Guinea,Drifting longlines,5406.2
2021,9,Papua New Guinea,Others,588.9
2021,9,Papua New Guinea,Set longlines,576.3
2021,9,Papua New Guinea,Tuna purse seines,3458.7
2021,9,Samoa,Drifting longlines,397.1
2021,9,Samoa,Set longlines,260
2021,9,Solomon Islands,Drifting longlines,13189.3
2021,9,Solomon Islands,Others,37.1
2021,9,Solomon Islands,Set longlines,1291.9
2021,9,Solomon Islands,Tuna purse seines,147.7
2021,9,Tokelau,Drifting longlines,177.3
2021,9,Tokelau,Set longlines,1265.4
2021,9,Tonga,Drifting longlines,2961.4
2021,9,Tuvalu,Drifting longlines,11.2
2021,9,Tuvalu,Set longlines,512.7
2021,9,Vanuatu,Drifting longlines,3908.4
2021,9,Vanuatu,Set longlines,338.3
2021,10,Fiji,Drifting longlines,5372.3
2021,10,Fiji,Others,65
2021,10,Fiji,Set longlines,58.2
2021,10,Kiribati,Drifting longlines,7994.1
2021,10,Kiribati,Set longlines,12.5
2021,10,Kiribati,Tuna purse seines,1236.6
2021,10,Marshall Islands,Drifting longlines,6625.1
2021,10,Marshall Islands,Others,26.7
2021,10,Marshall Islands,Set longlines,471.7
2021,10,Marshall Islands,Tuna purse seines,257
2021,10,Micronesia,Drifting longlines,4578.3
2021,10,Micronesia,Others,119.8
2021,10,Micronesia,Set longlines,118
2021,10,Micronesia,Tuna purse seines,1939.3
2021,10,Nauru,Tuna purse seines,470.8
2021,10,Palau,Drifting longlines,215
2021,10,Papua New Guinea,Drifting longlines,5328.8
2021,10,Papua New Guinea,Others,971.5
2021,10,Papua New Guinea,Set longlines,558.9
2021,10,Papua New Guinea,Tuna purse seines,4652.4
2021,10,Samoa,Drifting longlines,250.5
2021,10,Samoa,Others,14.8
2021,10,Samoa,Set longlines,310.9
2021,10,Solomon Islands,Drifting longlines,14732.5
2021,10,Solomon Islands,Others,19
2021,10,Solomon Islands,Set longlines,1099
2021,10,Solomon Islands,Tuna purse seines,335.2
2021,10,Tokelau,Drifting longlines,914.1
2021,10,Tokelau,Set longlines,844.7
2021,10,Tonga,Drifting longlines,2623.6
2021,10,Tuvalu,Drifting longlines,5.2
2021,10,Tuvalu,Others,1.6
2021,10,Tuvalu,Set longlines,1030.9
2021,10,Tuvalu,Tuna purse seines,650.8
2021,10,Vanuatu,Drifting longlines,5555.2
2021,10,Vanuatu,Set longlines,1040.8
2021,11,Fiji,Drifting longlines,5336.6
2021,11,Fiji,Others,194.2
2021,11,Fiji,Set longlines,140.8
2021,11,Kiribati,Drifting longlines,6907.1
2021,11,Kiribati,Others,22
2021,11,Kiribati,Set longlines,11
2021,11,Kiribati,Tuna purse seines,1457.3
2021,11,Marshall Islands,Drifting longlines,5196.8
2021,11,Marshall Islands,Others,182.9
2021,11,Marshall Islands,Set longlines,835
2021,11,Marshall Islands,Tuna purse seines,1061.2
2021,11,Micronesia,Drifting longlines,3793.1
2021,11,Micronesia,Others,142.5
2021,11,Micronesia,Tuna purse seines,960.3
2021,11,Nauru,Tuna purse seines,697.7
2021,11,Palau,Drifting longlines,74.4
2021,11,Papua New Guinea,Drifting longlines,5192.6
2021,11,Papua New Guinea,Others,1697.2
2021,11,Papua New Guinea,Set longlines,206.4
2021,11,Papua New Guinea,Tuna purse seines,4229.5
